strategy,interval_sec,security,trades,pnl,volume,position,avg_pnl_per_trade,sharpe_ratio,max_drawdown,max_drawdown_pct,calmar_ratio,win_rate,profit_factor,trading_days,trades_per_day
v2,60,EMIRATES,18656,-34941.70000000006,204947900.4,0,-1.8729470411663842,-2.173457028291728,-43849.499999999985,-492.25959271650055,-13152.595838425867,21.69811320754717,0.8615081704084862,136,137.1764705882353
v2,60,TALABAT,11305,279139.1840000002,153905464.121,0,24.69165714285716,9.65909709593787,-9805.109999999971,-18.81439733297138,2749110.050384551,22.34409553295002,2.9123039222592415,136,83.125
v2,60,SPINNEYS,1523,10336.100000000068,6041762.03,0,6.786671043992166,5.021220943227119,-958.3599999999892,-20.096038918827773,98191.26358760905,22.58699934340118,2.073004224196576,132,11.537878787878787
v2,60,FAB,15198,-25031.54000000019,133653137.52,0,-1.647028556389011,-4.561450370973391,-25997.900000000187,-2690.2914027898814,-1724.0500835103628,23.58205026977234,0.7756319038066294,136,111.75
v2,60,SALIK,27744,-5849.179999997876,240612855.4,0,-0.21082684544398342,-0.40185747671577543,-17990.03999999835,-237.84928665200687,-4556.74541771551,26.45617070357555,0.975865953617633,136,204.0
v2,60,PARKIN,10306,8768.79000000005,42990008.38,0,0.8508431981370124,2.6454685008590557,-4266.580000000058,-146.80452809413958,11067.813963070936,28.148651271104214,1.181750908463306,136,75.77941176470588
v2,60,MULTIPLY,15335,164561.78000000058,263366230.59,0,10.731123573524656,7.436836457947367,-9681.649999999849,-9.378307699624676,3251368.029303404,23.227910009781546,1.5898619484809422,136,112.75735294117646
v2,60,MODON,6302,-745.5000000000475,48791834.23,0,-0.11829577911774794,-0.15652151013019835,-5883.410000000042,-263.0585636742482,-525.1179158605472,22.23103776578864,0.9882809276752125,136,46.338235294117645
v2,120,EMAAR,19342,407903.6999999988,664333749.6,0,21.089013545651888,7.386804645533965,-29227.30000000121,-7.320692221240393,10324454.831904443,22.774273601488986,1.7795153137648254,136,142.22058823529412
v2,120,ALDAR,15939,-29144.790000000106,110366848.28,0,-1.8285206098249642,-8.12889385617052,-28452.680000000168,3418.971401105572,-1579.5271482272608,21.356421356421357,0.670917023389276,136,117.19852941176471
v2,120,ADNOCDRI,10879,2869.009999999616,75232235.08,0,0.2637200110303903,0.5637339627612457,-7304.240000000153,-80.08376504125475,6638.182860117349,20.268407022704295,1.0436983553141652,136,79.99264705882354
v2,120,ADNOCGAS,13145,192895.27999999988,318957136.14,0,14.674422213769486,8.237578079953332,-11337.050000000192,-6.321543263850297,5654056.171738133,21.886648915937617,2.2296838508961674,136,96.65441176470588
v2,120,ADNOCLS,7983,-1970.2100000001078,49313069.68,0,-0.24680070149068117,-0.6208121812607688,-6292.530000000027,-1327.537974683593,-274.99652024375456,21.508204935487914,0.9581940827372385,136,58.6985294117647
v2,120,EAND,12704,-5675.340000000405,96666013.3,0,-0.4467364609572107,-1.362744163597218,-7013.760000000075,-817.6642029427941,-1295.6379846241032,25.535264483627202,0.918985068868235,135,94.1037037037037
v2,120,ADCB,19016,-44142.50000000013,177000129.7,0,-2.321334665544811,-4.2839487957437825,-48672.64000000004,-2343.7492175085927,-3515.706062653075,22.991165334455197,0.7728028717005669,135,140.85925925925926
v2,120,ADIB,16881,-36270.459999999846,140539192.7,0,-2.1485966471180524,-5.859617973363242,-38582.37999999979,-21297.405608306268,-315.5643934269505,23.245068420117292,0.7048779932187583,136,124.125
v2,120,EMIRATES,17123,-53210.749999999614,185766057.7,0,-3.1075600070080953,-3.367687156298147,-57074.999999999505,-1477.0007116517022,-6675.446323625874,21.152835367634175,0.7809817843719554,136,125.90441176470588
v2,120,TALABAT,10494,243894.89800000063,142536077.67,0,23.241366304555044,8.956454099270074,-9435.939999999973,-19.49683546330794,2317929.492125991,21.831522774919,2.7180546651034647,136,77.16176470588235
v2,120,SPINNEYS,1497,9347.170000000062,5799378.97,0,6.243934535738184,4.802841108741995,-926.6599999999967,-19.812492650438536,90067.4013490798,24.11489645958584,1.9989687884936491,132,11.340909090909092
v2,120,FAB,13525,-19296.240000000253,117947057.92,0,-1.4267090573013126,-3.5045750295658533,-21315.500000000287,-2407.3342067220606,-1485.2444478718476,23.778188539741222,0.8082903665975948,136,99.44852941176471
v2,120,SALIK,24846,-10442.349999999755,213903104.72,0,-0.4202829429284293,-0.7514065595246936,-21129.219999999263,-218.7901380302956,-8843.661998804488,26.12895435885052,0.9535082353382144,136,182.69117647058823
v2,120,PARKIN,9561,11099.58000000005,39417040.43,0,1.160922497646695,3.287911014446997,-3481.2499999999627,-104.37404058332243,19704.965629945902,28.4175295471185,1.258260415794061,136,70.30147058823529
v2,120,MULTIPLY,13703,131552.6300000007,230504448.52,0,9.600279500839283,5.974588129758664,-11407.819999999469,-9.443365732226196,2581275.489184476,22.05356491279282,1.4917884218535797,136,100.75735294117646
v2,120,MODON,5782,-1652.1299999999553,44319282.85,0,-0.28573676928397707,-0.3723322197575004,-7526.7800000000425,-245.52147519433194,-1246.8561878178843,22.483569699066067,0.972454918653349,136,42.51470588235294
v2,300,EMAAR,16688,298474.50000000396,579416239.95,0,17.885576462128714,5.616738754605169,-32148.200000000186,-10.763589709164153,5138208.591373602,22.537152444870564,1.6029860473157485,136,122.70588235294117
v2,300,ALDAR,11521,-21413.619999999686,80416719.64,0,-1.8586598385556536,-5.86386351297209,-21104.949999999713,2917.546794215981,-1359.9842961886802,19.989584237479384,0.7079313459529805,136,84.71323529411765
v2,300,ADNOCDRI,9277,-7164.099999999987,60623331.65,0,-0.7722431820631656,-1.6003955452220462,-9172.999999999965,-462.1694201343251,-2872.2488559487138,17.753584132801553,0.8842879227807888,136,68.21323529411765
v2,300,ADNOCGAS,10778,136373.5400000002,266818164.16,0,12.652954165893506,6.986761079186357,-15671.860000000102,-12.51613147454245,2018931.7135332904,19.79959176099462,1.9206136942141003,136,79.25
v2,300,ADNOCLS,6552,-1203.159999999923,40718968.35,0,-0.18363247863246687,-0.4399038550171586,-4163.76999999996,-601.231697807965,-370.80292240251754,20.314407814407815,0.96955820179522,136,48.1764705882353
v2,300,EAND,10322,-7931.460000000301,77880847.66,0,-0.7684034101918524,-2.193004678758964,-8840.220000000121,-1752.8989530458969,-844.623243928247,24.55919395465995,0.8690519023915398,135,76.45925925925926
v2,300,ADCB,14577,-44821.81999999977,134817954.16,0,-3.074831584002179,-5.326692567594856,-45660.479999999756,-5444.456633200641,-1536.744673896816,22.034712217877477,0.7243950071690815,135,107.97777777777777
v2,300,ADIB,12983,-31385.119999999923,107169055.72,0,-2.4174012169760397,-5.4069845822321945,-34752.13999999997,-2073.071416640747,-2805.247359529262,22.42933066317492,0.7005159422457852,136,95.46323529411765
v2,300,EMIRATES,14154,-40952.09999999969,152778347.15,0,-2.893323442136477,-3.229372144305337,-43456.39999999981,-2601.245061654333,-2917.1350854840753,20.870425321463898,0.8046306963093115,136,104.07352941176471
v2,300,TALABAT,8930,203648.31499999922,122220805.113,0,22.80496248600215,8.05099087531763,-8752.970000000016,-23.53517058687818,1603338.0637263728,22.105263157894736,2.577544691247889,136,65.66176470588235
v2,300,SPINNEYS,1405,8772.870000000039,5409388.13,0,6.24403558718864,4.840939089557382,-758.8699999999963,-27.416616087169736,61087.79548280636,23.629893238434164,1.985235325011518,132,10.643939393939394
v2,300,FAB,10751,-19100.680000000084,93643427.1,0,-1.7766421728211408,-3.7516010254589407,-19293.5400000001,2154.739781103466,-1642.5387780450958,23.169937680215792,0.7850450445562906,136,79.05147058823529
v2,300,SALIK,20035,-23880.410000000193,171125288.86,0,-1.1919346144247662,-1.685704661959058,-25549.01000000015,3111.5967798900924,-1422.0671291979902,25.305714998752183,0.8794071835620372,136,147.31617647058823
v2,300,PARKIN,7993,3776.979999999967,32559669.7,0,0.4725359689728471,1.3625858678083218,-3422.7599999999848,15557.999999995283,44.9834282343999,27.77430251470036,1.097381050186995,136,58.77205882352941
v2,300,MULTIPLY,10873,77213.80000000024,180212407.11,0,7.101425549526371,3.748125043640157,-18670.209999999897,-35.75078973506182,400194.3187046581,21.328060332934793,1.3177700151270397,136,79.94852941176471
v2,300,MODON,4886,-5832.13999999995,37174011.33,0,-1.1936430618092408,-1.2290758520590366,-10345.340000000007,-294.62990915045697,-3667.859920977182,21.469504707327054,0.8912475507913573,136,35.9264705882353
v2,600,EMAAR,14519,125050.3499999973,498673167.15,0,8.61287623114521,2.4783579624656964,-44306.60000000152,-29.219638607572907,792997.2911677359,20.2906536262828,1.24702545411148,136,106.75735294117646
v2,600,ALDAR,8530,-17097.439999999846,58682117.11,0,-2.00438921453691,-6.030955009141052,-17474.399999999863,12124.895920065814,-261.2851342979865,20.41031652989449,0.6985821865551962,136,62.720588235294116
v2,600,ADNOCDRI,7047,-11700.300000000092,48603290.55,0,-1.6603235419327504,-3.033220166572881,-12465.800000000061,-2342.3149192034307,-925.5786858255552,19.256421172129983,0.7897649342030645,136,51.81617647058823
v2,600,ADNOCGAS,8858,105059.58000000073,224313702.67,0,11.860417701512839,5.905016723890004,-12694.379999999524,-12.521972474185933,1554621.0644211029,18.807857304131858,1.7705768572829925,136,65.13235294117646
v2,600,ADNOCLS,5377,530.7399999999678,32741961.52,0,0.09870559791704814,0.1988631993646448,-2362.56000000006,-398.15295426203943,246.99804170050226,21.14562023433141,1.0160787426743987,136,39.536764705882355
v2,600,EAND,8216,-6278.020000000073,61445256.2,0,-0.7641212268744003,-1.7019859605777334,-6588.380000000032,-4796.432731509385,-244.32680124295126,23.977604673807207,0.8781408785016562,135,60.85925925925926
v2,600,ADCB,10960,-44195.10000000034,101326052.52,0,-4.032399635036527,-5.599772715918019,-45447.38000000021,-3629.170792474925,-2273.1782194174757,21.414233576642335,0.6769854868767483,135,81.18518518518519
v2,600,ADIB,9690,-27611.100000000013,79058176.54,0,-2.8494427244582057,-5.1388989766335555,-29648.679999999986,-3581.7101162145727,-1428.4166629241006,21.91950464396285,0.6837965320133107,136,71.25
v2,600,EMIRATES,11317,-32103.500000000004,123022293.95,0,-2.8367500220906603,-2.5061299712254277,-36093.75000000004,-1158.559093535315,-5134.472414117751,21.8785897322612,0.8213384574068094,136,83.21323529411765
v2,600,TALABAT,7458,175502.5109999997,103166545.257,0,23.532114641995133,7.0807899807051005,-11615.279999999926,-34.9103263548426,931517.5856577812,23.652453740949316,2.5269718642573715,136,54.838235294117645
v2,600,SPINNEYS,1319,7639.170000000042,5052200.44,0,5.791637604245673,4.50279365318619,-737.6299999999949,-36.243078177896,40239.049035560456,24.94313874147081,1.8804614931023396,132,9.992424242424242
v2,600,FAB,8313,-11310.580000000435,71173557.9,0,-1.3605894382293318,-2.595390248380478,-11477.94000000021,-34823.84708757305,-60.18243578620701,22.71141585468543,0.8327274037035818,136,61.125
v2,600,SALIK,15845,-25523.11999999995,132740265.18,0,-1.6107996213316473,-2.0917563803883663,-34542.58999999989,-756.464505334709,-6251.825388565252,24.764910066266964,0.8473108113276304,136,116.50735294117646
v2,600,PARKIN,6571,3138.689999999968,26715195.37,0,0.47765789073199943,1.1909016956110317,-3667.93999999998,4807.260812581621,120.97966322016906,26.49520620910059,1.0986127950656044,136,48.31617647058823
v2,600,MULTIPLY,8553,68183.9400000004,141089309.97,0,7.971932655208745,3.5698892920856458,-16700.529999999824,-31.519949418692057,400828.14956891304,21.933824389103236,1.3351760339986303,136,62.88970588235294
v2,600,MODON,4064,-5881.059999999989,30521897.84,0,-1.4471112204724381,-1.1909263347040953,-10399.640000000056,-277.194375957883,-3931.269600127041,22.121062992125985,0.8806918134349754,136,29.88235294117647
